County ID,County Name,medicareBen
29201,MO-Scott County,"5,794"
29203,MO-Shannon County,"1,063"
29205,MO-Shelby County,"1,074"
29207,MO-Stoddard County,"3,929"
29209,MO-Stone County,"5,276"
29211,MO-Sullivan County,899
29213,MO-Taney County,"6,325"
29215,MO-Texas County,"3,648"
29217,MO-Vernon County,"2,648"
29219,MO-Warren County,"2,775"
29221,MO-Washington County,"2,601"
29223,MO-Wayne County,"2,490"
29225,MO-Webster County,"1,812"
29227,MO-Worth County,417
29229,MO-Wright County,"2,230"
29510,MO-St. Louis City,"17,237"
30001,MT-Beaverhead County,"1,515"
30003,MT-Big Horn County,"1,108"
30005,MT-Blaine County,721
30007,MT-Broadwater County,762
30009,MT-Carbon County,"1,488"
30011,MT-Carter County,211
30013,MT-Cascade County,"9,606"
30015,MT-Chouteau County,795
30017,MT-Custer County,"1,675"
30019,MT-Daniels County,397
30021,MT-Dawson County,"1,329"
30023,MT-Deer Lodge County,"1,547"
30025,MT-Fallon County,422
30027,MT-Fergus County,"1,936"
30029,MT-Flathead County,"10,025"
30031,MT-Gallatin County,"7,541"
30033,MT-Garfield County,211
30035,MT-Glacier County,"1,181"
30037,MT-Golden Valley County,166
30039,MT-Granite County,515
30041,MT-Hill County,"1,869"
30043,MT-Jefferson County,"1,491"
30045,MT-Judith Basin County,310
30047,MT-Lake County,"5,074"
30049,MT-Lewis and Clark County,"7,466"
30051,MT-Liberty County,404
30053,MT-Lincoln County,"3,301"
30055,MT-McCone County,381
30057,MT-Madison County,"1,464"
30059,MT-Meagher County,423
30061,MT-Mineral County,697
30063,MT-Missoula County,"11,816"
30065,MT-Musselshell County,739
30067,MT-Park County,"2,260"
30069,MT-Petroleum County,78
30071,MT-Phillips County,778
30073,MT-Pondera County,875
30075,MT-Powder River County,280
30077,MT-Powell County,943
30079,MT-Prairie County,267
30081,MT-Ravalli County,"6,777"
30083,MT-Richland County,"1,432"
30085,MT-Roosevelt County,"1,118"
30087,MT-Rosebud County,957
30089,MT-Sanders County,"2,236"
30091,MT-Sheridan County,743
30093,MT-Silver Bow County,"4,424"
30095,MT-Stillwater County,"1,303"
30097,MT-Sweet Grass County,634
30099,MT-Teton County,831
30101,MT-Toole County,616
30103,MT-Treasure County,173
30105,MT-Valley County,"1,257"
30107,MT-Wheatland County,381
30109,MT-Wibaux County,186
30111,MT-Yellowstone County,"16,824"
31001,NE-Adams County,"4,329"
31003,NE-Antelope County,"1,419"
31005,NE-Arthur County,162
31007,NE-Banner County,62
31009,NE-Blaine County,87
31011,NE-Boone County,"1,067"
31013,NE-Box Butte County,"1,550"
31015,NE-Boyd County,541
31017,NE-Brown County,651
31019,NE-Buffalo County,"4,974"
31021,NE-Burt County,"1,328"
31023,NE-Butler County,"1,396"
31025,NE-Cass County,"3,044"
31027,NE-Cedar County,"1,171"
31029,NE-Chase County,772
31031,NE-Cherry County,"1,011"
31033,NE-Cheyenne County,"1,394"
31035,NE-Clay County,"1,186"
31037,NE-Colfax County,"1,037"
31039,NE-Cuming County,"1,531"
31041,NE-Custer County,"2,044"
31043,NE-Dakota County,"1,529"
31045,NE-Dawes County,"1,155"
31047,NE-Dawson County,"2,588"
31049,NE-Deuel County,388
31051,NE-Dixon County,710
31053,NE-Dodge County,"5,671"
31055,NE-Douglas County,"39,915"
31057,NE-Dundy County,372
31059,NE-Fillmore County,"1,090"
31061,NE-Franklin County,721
31063,NE-Frontier County,439
31065,NE-Furnas County,845
31067,NE-Gage County,"3,834"
31069,NE-Garden County,500
31071,NE-Garfield County,476
31073,NE-Gosper County,376
31075,NE-Grant County,106
31077,NE-Greeley County,498
31079,NE-Hall County,"6,790"
31081,NE-Hamilton County,"1,352"
31083,NE-Harlan County,895
31085,NE-Hayes County,216
31087,NE-Hitchcock County,539
31089,NE-Holt County,"1,978"
31091,NE-Hooker County,190
31093,NE-Howard County,"1,101"
31095,NE-Jefferson County,"1,423"
31097,NE-Johnson County,796
31099,NE-Kearney County,848
31101,NE-Keith County,"1,447"
31103,NE-Keya Paha County,170
31105,NE-Kimball County,744
31107,NE-Knox County,"1,519"
31109,NE-Lancaster County,"28,057"
31111,NE-Lincoln County,"4,394"
31113,NE-Logan County,143
31115,NE-Loup County,62
31117,NE-McPherson County,59
31119,NE-Madison County,"4,272"
31121,NE-Merrick County,"1,195"
31123,NE-Morrill County,829
31125,NE-Nance County,634
31127,NE-Nemaha County,"1,081"
31129,NE-Nuckolls County,"1,020"
31131,NE-Otoe County,"2,219"
31133,NE-Pawnee County,630
31135,NE-Perkins County,513
31137,NE-Phelps County,"1,371"
31139,NE-Pierce County,"1,105"
31141,NE-Platte County,"4,692"
31143,NE-Polk County,846
31145,NE-Red Willow County,"1,902"
31147,NE-Richardson County,"1,700"
31149,NE-Rock County,322
31151,NE-Saline County,"1,935"
31153,NE-Sarpy County,"12,836"
31155,NE-Saunders County,"2,744"
31157,NE-Scotts Bluff County,"5,146"
31159,NE-Seward County,"2,368"
31161,NE-Sheridan County,967
31163,NE-Sherman County,576
31165,NE-Sioux County,102
31167,NE-Stanton County,416
31169,NE-Thayer County,"1,234"
31171,NE-Thomas County,142
31173,NE-Thurston County,681
31175,NE-Valley County,913
31177,NE-Washington County,"2,361"
31179,NE-Wayne County,959
31181,NE-Webster County,800
31183,NE-Wheeler County,125
31185,NE-York County,"2,382"
32001,NV-Churchill County,"3,434"
32003,NV-Clark County,"120,752"
32005,NV-Douglas County,"9,853"
32007,NV-Elko County,"3,879"
32009,NV-Esmeralda County,172
32011,NV-Eureka County,200
32013,NV-Humboldt County,"1,697"
32015,NV-Lander County,563
32017,NV-Lincoln County,"1,344"
32019,NV-Lyon County,"6,562"
32021,NV-Mineral County,806
32023,NV-Nye County,"5,423"
32027,NV-Pershing County,557
32029,NV-Storey County,214
32031,NV-Washoe County,"35,747"
32033,NV-White Pine County,"1,311"
32510,NV-Carson City,"8,842"
33001,NH-Belknap County,"9,753"
33003,NH-Carroll County,"9,701"
33005,NH-Cheshire County,"10,615"
33007,NH-Coos County,"6,179"
33009,NH-Grafton County,"12,919"
33011,NH-Hillsborough County,"43,769"
33013,NH-Merrimack County,"19,522"
33015,NH-Rockingham County,"37,870"
33017,NH-Strafford County,"14,155"
33019,NH-Sullivan County,"6,300"
34001,NJ-Atlantic County,"32,050"
34003,NJ-Bergen County,"106,418"
34005,NJ-Burlington County,"46,884"
34007,NJ-Camden County,"48,790"
34009,NJ-Cape May County,"17,789"
34011,NJ-Cumberland County,"16,062"
34013,NJ-Essex County,"59,974"
34015,NJ-Gloucester County,"25,929"
34017,NJ-Hudson County,"40,720"
34019,NJ-Hunterdon County,"15,321"
34021,NJ-Mercer County,"37,095"
34023,NJ-Middlesex County,"75,158"
34025,NJ-Monmouth County,"73,912"
34027,NJ-Morris County,"57,795"
34029,NJ-Ocean County,"95,997"
34031,NJ-Passaic County,"43,462"
34033,NJ-Salem County,"8,451"
34035,NJ-Somerset County,"31,703"
34037,NJ-Sussex County,"16,425"
34039,NJ-Union County,"49,190"
34041,NJ-Warren County,"14,226"
35001,NM-Bernalillo County,"33,575"
35003,NM-Catron County,803
35005,NM-Chaves County,"7,654"
35006,NM-Cibola County,"2,543"
35007,NM-Colfax County,"2,167"
35009,NM-Curry County,"4,630"
35011,NM-De Baca County,383
35013,NM-Doña Ana County,"18,119"
35015,NM-Eddy County,"6,527"
35017,NM-Grant County,"4,678"
35019,NM-Guadalupe County,569
35021,NM-Harding County,413
35023,NM-Hidalgo County,602
35025,NM-Lea County,"6,185"
35027,NM-Lincoln County,"3,469"
35028,NM-Los Alamos County,"2,350"
35029,NM-Luna County,"3,502"
35031,NM-McKinley County,"5,763"
35033,NM-Mora County,817
35035,NM-Otero County,"7,024"
35037,NM-Quay County,"1,284"
35039,NM-Rio Arriba County,"4,169"
35041,NM-Roosevelt County,"1,949"
35043,NM-Sandoval County,"8,024"
35045,NM-San Juan County,"12,216"
35047,NM-San Miguel County,"3,348"
35049,NM-Santa Fe County,"16,037"
35051,NM-Sierra County,"2,344"
35053,NM-Socorro County,"1,774"
35055,NM-Taos County,"4,411"
35057,NM-Torrance County,925
35059,NM-Union County,715
35061,NM-Valencia County,"3,727"
36001,NY-Albany County,"20,064"
36003,NY-Allegany County,"4,254"
36005,NY-Bronx County,"54,793"
36007,NY-Broome County,"20,267"
36009,NY-Cattaraugus County,"5,805"
36011,NY-Cayuga County,"8,273"
36013,NY-Chautauqua County,"10,497"
36015,NY-Chemung County,"8,853"
36017,NY-Chenango County,"5,058"
36019,NY-Clinton County,"8,965"
36021,NY-Columbia County,"7,393"
36023,NY-Cortland County,"4,676"
36025,NY-Delaware County,"5,827"
36027,NY-Dutchess County,"32,106"
36029,NY-Erie County,"46,739"
36031,NY-Essex County,"5,525"
36033,NY-Franklin County,"5,744"
36035,NY-Fulton County,"5,186"
36037,NY-Genesee County,"3,251"
36039,NY-Greene County,"5,681"
36041,NY-Hamilton County,923
36043,NY-Herkimer County,"5,728"
36045,NY-Jefferson County,"9,886"
36047,NY-Kings County,"142,259"
36049,NY-Lewis County,"2,929"
36051,NY-Livingston County,"2,841"
36053,NY-Madison County,"7,291"
36055,NY-Monroe County,"25,368"
36057,NY-Montgomery County,"4,398"
36059,NY-Nassau County,"141,153"
36061,NY-New York County,"123,730"
36063,NY-Niagara County,"13,696"
36065,NY-Oneida County,"23,609"
36067,NY-Onondaga County,"41,453"
36069,NY-Ontario County,"5,308"
36071,NY-Orange County,"33,645"
36073,NY-Orleans County,"2,256"
36075,NY-Oswego County,"10,255"
36077,NY-Otsego County,"8,203"
36079,NY-Putnam County,"10,095"
36081,NY-Queens County,"132,767"
36083,NY-Rensselaer County,"11,513"
36085,NY-Richmond County,"31,329"
36087,NY-Rockland County,"32,930"
36089,NY-St. Lawrence County,"12,148"
36091,NY-Saratoga County,"18,280"
36093,NY-Schenectady County,"12,844"
36095,NY-Schoharie County,"3,718"
36097,NY-Schuyler County,"2,097"
36099,NY-Seneca County,"2,385"
36101,NY-Steuben County,"10,207"
36103,NY-Suffolk County,"151,494"
36105,NY-Sullivan County,"9,324"
36107,NY-Tioga County,"5,031"
36109,NY-Tompkins County,"8,439"
36111,NY-Ulster County,"21,392"
36113,NY-Warren County,"6,800"
36115,NY-Washington County,"4,906"
36117,NY-Wayne County,"4,716"
36119,NY-Westchester County,"96,038"
36121,NY-Wyoming County,"2,217"
36123,NY-Yates County,"1,717"
37001,NC-Alamance County,"11,612"
37003,NC-Alexander County,"3,785"
37005,NC-Alleghany County,"1,888"
37007,NC-Anson County,"3,302"
37009,NC-Ashe County,"4,482"
37011,NC-Avery County,"3,109"
37013,NC-Beaufort County,"7,805"
37015,NC-Bertie County,"3,314"
37017,NC-Bladen County,"4,173"
37019,NC-Brunswick County,"23,082"
37021,NC-Buncombe County,"30,770"
37023,NC-Burke County,"10,699"
37025,NC-Cabarrus County,"16,949"
37027,NC-Caldwell County,"9,240"
37029,NC-Camden County,"1,195"
37031,NC-Carteret County,"12,942"
37033,NC-Caswell County,"1,917"
37035,NC-Catawba County,"18,464"
37037,NC-Chatham County,"5,478"
37039,NC-Cherokee County,"4,707"
37041,NC-Chowan County,"2,756"
37043,NC-Clay County,"2,187"
37045,NC-Cleveland County,"13,078"
37047,NC-Columbus County,"8,153"
37049,NC-Craven County,"15,839"
37051,NC-Cumberland County,"24,550"
37053,NC-Currituck County,"2,932"
37055,NC-Dare County,"5,427"
37057,NC-Davidson County,"10,272"
37059,NC-Davie County,"3,702"
37061,NC-Duplin County,"8,297"
37063,NC-Durham County,"20,291"
37065,NC-Edgecombe County,"6,453"
37067,NC-Forsyth County,"23,947"
37069,NC-Franklin County,"5,271"
37071,NC-Gaston County,"21,787"
37073,NC-Gates County,"1,546"
37075,NC-Graham County,"1,349"
37077,NC-Granville County,"5,617"
37079,NC-Greene County,"2,001"
37081,NC-Guilford County,"34,158"
37083,NC-Halifax County,"8,110"
37085,NC-Harnett County,"14,978"
37087,NC-Haywood County,"9,885"
37089,NC-Henderson County,"19,385"
37091,NC-Hertford County,"3,266"
37093,NC-Hoke County,"2,096"
37095,NC-Hyde County,"1,557"
37097,NC-Iredell County,"16,962"
37099,NC-Jackson County,"5,149"
37101,NC-Johnston County,"14,322"
37103,NC-Jones County,"1,017"
37105,NC-Lee County,"4,364"
37107,NC-Lenoir County,"9,510"
37109,NC-Lincoln County,"9,216"
37111,NC-McDowell County,"5,748"
37113,NC-Macon County,"7,350"
37115,NC-Madison County,"3,021"
37117,NC-Martin County,"4,395"
37119,NC-Mecklenburg County,"64,226"
37121,NC-Mitchell County,"2,488"
37123,NC-Montgomery County,"3,272"
37125,NC-Moore County,"15,909"
37127,NC-Nash County,"13,376"
37129,NC-New Hanover County,"26,917"
37131,NC-Northampton County,"3,493"
37133,NC-Onslow County,"12,656"
37135,NC-Orange County,"12,456"
37137,NC-Pamlico County,"2,458"
37139,NC-Pasquotank County,"5,181"
37141,NC-Pender County,"6,431"
37143,NC-Perquimans County,"2,605"
37145,NC-Person County,"4,981"
37147,NC-Pitt County,"16,390"
37149,NC-Polk County,"4,083"
37151,NC-Randolph County,"11,373"
37153,NC-Richmond County,"6,140"
37155,NC-Robeson County,"13,597"
37157,NC-Rockingham County,"8,595"
37159,NC-Rowan County,"12,715"
37161,NC-Rutherford County,"10,181"
37163,NC-Sampson County,"7,059"
37165,NC-Scotland County,"4,420"
37167,NC-Stanly County,"8,591"
37169,NC-Stokes County,"3,234"
37171,NC-Surry County,"7,187"
37173,NC-Swain County,"2,259"
37175,NC-Transylvania County,"6,173"
37177,NC-Tyrrell County,580
37179,NC-Union County,"17,400"
37181,NC-Vance County,"4,843"
37183,NC-Wake County,"71,408"
37185,NC-Warren County,"2,355"
37187,NC-Washington County,"2,232"
37189,NC-Watauga County,"5,186"
37191,NC-Wayne County,"12,277"
37193,NC-Wilkes County,"7,022"
37195,NC-Wilson County,"10,633"
37197,NC-Yadkin County,"3,006"
37199,NC-Yancey County,"3,013"
38001,ND-Adams County,498
38003,ND-Barnes County,"1,801"
38005,ND-Benson County,662
38007,ND-Billings County,58
38009,ND-Bottineau County,"1,439"
38011,ND-Bowman County,603
38013,ND-Burke County,393
38015,ND-Burleigh County,"9,091"
38017,ND-Cass County,"11,650"
38019,ND-Cavalier County,780
38021,ND-Dickey County,910
38023,ND-Divide County,414
38025,ND-Dunn County,385
38027,ND-Eddy County,461
38029,ND-Emmons County,734
38031,ND-Foster County,604
38033,ND-Golden Valley County,322
38035,ND-Grand Forks County,"5,517"
38037,ND-Grant County,453
38039,ND-Griggs County,479
38041,ND-Hettinger County,532
38043,ND-Kidder County,310
38045,ND-LaMoure County,746
38047,ND-Logan County,643
38049,ND-McHenry County,918
38051,ND-McIntosh County,337
38053,ND-McKenzie County,698
38055,ND-McLean County,"1,418"
38057,ND-Mercer County,"1,139"
38059,ND-Morton County,"3,193"
38061,ND-Mountrail County,879
38063,ND-Nelson County,887
38065,ND-Oliver County,173
38067,ND-Pembina County,"1,316"
38069,ND-Pierce County,575
38071,ND-Ramsey County,"1,862"
38073,ND-Ransom County,867
38075,ND-Renville County,232
38077,ND-Richland County,"1,903"
38079,ND-Rolette County,"1,094"
38081,ND-Sargent County,642
38083,ND-Sheridan County,335
38085,ND-Sioux County,212
38087,ND-Slope County,57
38089,ND-Stark County,"3,124"
38091,ND-Steele County,497
38093,ND-Stutsman County,"2,473"
38095,ND-Towner County,459
38097,ND-Traill County,989
38099,ND-Walsh County,"1,715"
38101,ND-Ward County,"6,346"
38103,ND-Wells County,993
38105,ND-Williams County,"2,521"
39001,OH-Adams County,"3,019"
39003,OH-Allen County,"11,763"
39005,OH-Ashland County,"4,675"
39007,OH-Ashtabula County,"10,842"
39009,OH-Athens County,"4,215"
39011,OH-Auglaize County,"4,904"
39013,OH-Belmont County,"5,818"
39015,OH-Brown County,"3,190"
39017,OH-Butler County,"23,041"
39019,OH-Carroll County,"2,246"
39021,OH-Champaign County,"3,021"
39023,OH-Clark County,"10,073"
39025,OH-Clermont County,"13,358"
39027,OH-Clinton County,"3,778"
39029,OH-Columbiana County,"10,904"
39031,OH-Coshocton County,"3,922"
39033,OH-Crawford County,"5,563"
39035,OH-Cuyahoga County,"100,659"
39037,OH-Darke County,"6,204"
39039,OH-Defiance County,"4,348"
39041,OH-Delaware County,"9,673"
39043,OH-Erie County,"10,545"
39045,OH-Fairfield County,"8,582"
39047,OH-Fayette County,"1,997"
39049,OH-Franklin County,"56,054"
39051,OH-Fulton County,"4,669"
39053,OH-Gallia County,"3,332"
39055,OH-Geauga County,"8,379"
39057,OH-Greene County,"13,650"
39059,OH-Guernsey County,"3,977"
39061,OH-Hamilton County,"57,664"
39063,OH-Hancock County,"6,840"
39065,OH-Hardin County,"3,497"
39067,OH-Harrison County,"1,626"
39069,OH-Henry County,"3,121"
39071,OH-Highland County,"3,992"
39073,OH-Hocking County,"2,724"
39075,OH-Holmes County,"1,945"
39077,OH-Huron County,"6,234"
39079,OH-Jackson County,"3,511"
39081,OH-Jefferson County,"7,574"
39083,OH-Knox County,"5,967"
39085,OH-Lake County,"21,487"
39087,OH-Lawrence County,"7,122"
39089,OH-Licking County,"11,459"
39091,OH-Logan County,"4,634"
39093,OH-Lorain County,"26,766"
39095,OH-Lucas County,"30,736"
39097,OH-Madison County,"2,751"
39099,OH-Mahoning County,"19,133"
39101,OH-Marion County,"5,893"
39103,OH-Medina County,"13,310"
39105,OH-Meigs County,"2,527"
39107,OH-Mercer County,"4,275"
39109,OH-Miami County,"9,170"
39111,OH-Monroe County,"1,299"
39113,OH-Montgomery County,"36,837"
39115,OH-Morgan County,"1,932"
39117,OH-Morrow County,"2,181"
39119,OH-Muskingum County,"8,744"
39121,OH-Noble County,"1,490"
39123,OH-Ottawa County,"5,268"
39125,OH-Paulding County,"1,932"
39127,OH-Perry County,"2,933"
39129,OH-Pickaway County,"3,704"
39131,OH-Pike County,"2,632"
39133,OH-Portage County,"11,066"
39135,OH-Preble County,"3,736"
39137,OH-Putnam County,"3,837"
39139,OH-Richland County,"14,789"
39141,OH-Ross County,"5,738"
39143,OH-Sandusky County,"7,256"
39145,OH-Scioto County,"8,405"
39147,OH-Seneca County,"7,228"
39149,OH-Shelby County,"4,123"
39151,OH-Stark County,"27,085"
39153,OH-Summit County,"36,179"
39155,OH-Trumbull County,"17,035"
39157,OH-Tuscarawas County,"7,812"
39159,OH-Union County,"2,386"
39161,OH-Van Wert County,"2,726"
39163,OH-Vinton County,"1,165"
39165,OH-Warren County,"12,450"
39167,OH-Washington County,"8,213"
39169,OH-Wayne County,"9,058"
39171,OH-Williams County,"4,025"
39173,OH-Wood County,"8,906"
39175,OH-Wyandot County,"2,568"
40001,OK-Adair County,"2,545"
40003,OK-Alfalfa County,940
40005,OK-Atoka County,"1,814"
40007,OK-Beaver County,742
40009,OK-Beckham County,"2,536"
40011,OK-Blaine County,"1,653"
40013,OK-Bryan County,"5,795"
40015,OK-Caddo County,"4,440"
40017,OK-Canadian County,"9,421"
40019,OK-Carter County,"6,350"
40021,OK-Cherokee County,"4,966"
40023,OK-Choctaw County,"2,423"
40025,OK-Cimarron County,444
40027,OK-Cleveland County,"20,614"
40029,OK-Coal County,856
40031,OK-Comanche County,"11,441"
40033,OK-Cotton County,903
40035,OK-Craig County,"2,520"
40037,OK-Creek County,"6,674"
40039,OK-Custer County,"3,103"
40041,OK-Delaware County,"6,984"
40043,OK-Dewey County,808
40045,OK-Ellis County,664
40047,OK-Garfield County,"8,156"
40049,OK-Garvin County,"4,264"
40051,OK-Grady County,"6,993"
40053,OK-Grant County,808
40055,OK-Greer County,968
40057,OK-Harmon County,435
40059,OK-Harper County,655
40061,OK-Haskell County,"1,914"
40063,OK-Hughes County,"1,821"
40065,OK-Jackson County,"3,080"
40067,OK-Jefferson County,"1,125"
40069,OK-Johnston County,"1,662"
40071,OK-Kay County,"7,108"
40073,OK-Kingfisher County,"1,479"
40075,OK-Kiowa County,"1,582"
40077,OK-Latimer County,"1,350"
40079,OK-Le Flore County,"6,441"
40081,OK-Lincoln County,"3,877"
40083,OK-Logan County,"4,343"
40085,OK-Love County,"1,407"
40087,OK-McClain County,"2,863"
40089,OK-McCurtain County,"4,608"
40091,OK-McIntosh County,"3,833"
40093,OK-Major County,"1,256"
40095,OK-Marshall County,"2,549"
40097,OK-Mayes County,"5,073"
40099,OK-Murray County,"1,936"
40101,OK-Muskogee County,"9,870"
40103,OK-Noble County,"1,450"
40105,OK-Nowata County,"1,594"
40107,OK-Okfuskee County,"1,625"
40109,OK-Oklahoma County,"64,676"
40111,OK-Okmulgee County,"4,927"
40113,OK-Osage County,"4,679"
40115,OK-Ottawa County,"4,547"
40117,OK-Pawnee County,"2,448"
40119,OK-Payne County,"7,724"
40121,OK-Pittsburg County,"6,423"
40123,OK-Pontotoc County,"4,977"
40125,OK-Pottawatomie County,"7,795"
40127,OK-Pushmataha County,"1,787"
40129,OK-Roger Mills County,529
40131,OK-Rogers County,"6,941"
40133,OK-Seminole County,"3,581"
40135,OK-Sequoyah County,"5,099"
40137,OK-Stephens County,"6,434"
40139,OK-Texas County,"1,863"
40141,OK-Tillman County,"1,323"
40143,OK-Tulsa County,"47,970"
40145,OK-Wagoner County,"5,829"
40147,OK-Washington County,"8,326"
40149,OK-Washita County,"1,592"
40151,OK-Woods County,"1,297"
40153,OK-Woodward County,"2,477"
41001,OR-Baker County,"3,411"
41003,OR-Benton County,"4,827"
41005,OR-Clackamas County,"18,649"
41007,OR-Clatsop County,"4,671"
41009,OR-Columbia County,"3,368"
41011,OR-Coos County,"12,025"
41013,OR-Crook County,"3,514"
41015,OR-Curry County,"5,642"
41017,OR-Deschutes County,"18,501"
41019,OR-Douglas County,"15,634"
41021,OR-Gilliam County,357
41023,OR-Grant County,"1,300"
41025,OR-Harney County,"1,317"
41027,OR-Hood River County,"2,088"
41029,OR-Jackson County,"24,209"
41031,OR-Jefferson County,"2,941"
41033,OR-Josephine County,"11,195"
41035,OR-Klamath County,"8,756"
41037,OR-Lake County,"1,384"
41039,OR-Lane County,"25,879"
41041,OR-Lincoln County,"7,973"
41043,OR-Linn County,"8,896"
41045,OR-Malheur County,"3,893"
41047,OR-Marion County,"15,526"
41049,OR-Morrow County,"1,188"
41051,OR-Multnomah County,"28,317"
41053,OR-Polk County,"4,389"
41055,OR-Sherman County,315
41057,OR-Tillamook County,"3,969"
41059,OR-Umatilla County,"8,188"
41061,OR-Union County,"3,921"
41063,OR-Wallowa County,"1,652"
41065,OR-Wasco County,"3,274"
41067,OR-Washington County,"21,436"
41069,OR-Wheeler County,310
41071,OR-Yamhill County,"6,155"
42001,PA-Adams County,"10,148"
42003,PA-Allegheny County,"55,190"
42005,PA-Armstrong County,"3,920"
42007,PA-Beaver County,"8,214"
42009,PA-Bedford County,"3,939"
42011,PA-Berks County,"36,860"
42013,PA-Blair County,"9,713"
42015,PA-Bradford County,"7,904"
42017,PA-Bucks County,"55,927"
42019,PA-Butler County,"11,114"
42021,PA-Cambria County,"7,733"
42023,PA-Cameron County,758
42025,PA-Carbon County,"9,015"
42027,PA-Centre County,"8,279"
42029,PA-Chester County,"48,769"
42031,PA-Clarion County,"3,771"
42033,PA-Clearfield County,"7,665"
42035,PA-Clinton County,"3,284"
42037,PA-Columbia County,"5,996"
42039,PA-Crawford County,"10,283"
42041,PA-Cumberland County,"22,181"
42043,PA-Dauphin County,"17,358"
42045,PA-Delaware County,"50,699"
42047,PA-Elk County,"4,852"
42049,PA-Erie County,"19,943"
42051,PA-Fayette County,"8,676"
42053,PA-Forest County,828
42055,PA-Franklin County,"17,827"
42057,PA-Fulton County,"2,006"
42059,PA-Greene County,"2,762"
42061,PA-Huntingdon County,"4,232"
42063,PA-Indiana County,"5,005"
42065,PA-Jefferson County,"5,224"
42067,PA-Juniata County,"1,775"
42069,PA-Lackawanna County,"23,772"
42071,PA-Lancaster County,"48,666"
42073,PA-Lawrence County,"6,006"
42075,PA-Lebanon County,"13,797"
42077,PA-Lehigh County,"33,983"
42079,PA-Luzerne County,"39,379"
42081,PA-Lycoming County,"12,611"
42083,PA-McKean County,"5,501"
42085,PA-Mercer County,"10,428"
42087,PA-Mifflin County,"4,764"
42089,PA-Monroe County,"16,903"
42091,PA-Montgomery County,"75,864"
42093,PA-Montour County,"1,443"
42095,PA-Northampton County,"32,937"
42097,PA-Northumberland County,"10,221"
42099,PA-Perry County,"3,503"
42101,PA-Philadelphia County,"81,579"
42103,PA-Pike County,"9,012"
42105,PA-Potter County,"2,428"
42107,PA-Schuylkill County,"17,448"
42109,PA-Snyder County,"3,190"
42111,PA-Somerset County,"5,021"
42113,PA-Sullivan County,"1,037"
42115,PA-Susquehanna County,"5,897"
42117,PA-Tioga County,"5,637"
42119,PA-Union County,"3,542"
42121,PA-Venango County,"5,662"
42123,PA-Warren County,"5,908"
42125,PA-Washington County,"11,016"
42127,PA-Wayne County,"8,231"
42129,PA-Westmoreland County,"19,781"
42131,PA-Wyoming County,"2,787"
42133,PA-York County,"42,014"
44001,RI-Bristol County,"4,256"
44003,RI-Kent County,"13,354"
44005,RI-Newport County,"10,120"
44007,RI-Providence County,"41,277"
44009,RI-Washington County,"12,697"
45001,SC-Abbeville County,"2,484"
45003,SC-Aiken County,"19,215"
45005,SC-Allendale County,915
45007,SC-Anderson County,"18,761"
45009,SC-Bamberg County,"1,645"
45011,SC-Barnwell County,"2,439"
45013,SC-Beaufort County,"30,050"
45015,SC-Berkeley County,"12,764"
45017,SC-Calhoun County,"2,032"
45019,SC-Charleston County,"39,770"
45021,SC-Cherokee County,"5,215"
45023,SC-Chester County,"4,162"
45025,SC-Chesterfield County,"5,188"
45027,SC-Clarendon County,"4,632"
45029,SC-Colleton County,"4,120"
45031,SC-Darlington County,"8,039"
45033,SC-Dillon County,"3,220"
45035,SC-Dorchester County,"14,609"
45037,SC-Edgefield County,"3,343"
45039,SC-Fairfield County,"2,481"
45041,SC-Florence County,"17,366"
45043,SC-Georgetown County,"14,947"
45045,SC-Greenville County,"47,757"
45047,SC-Greenwood County,"8,307"
45049,SC-Hampton County,"2,169"
45051,SC-Horry County,"39,983"
45053,SC-Jasper County,"1,747"
45055,SC-Kershaw County,"9,135"
45057,SC-Lancaster County,"10,602"
45059,SC-Laurens County,"6,867"
45061,SC-Lee County,"1,847"
45063,SC-Lexington County,"27,288"
45065,SC-McCormick County,"1,954"
45067,SC-Marion County,"3,889"
45069,SC-Marlboro County,"3,191"
45071,SC-Newberry County,"4,986"
45073,SC-Oconee County,"11,837"
45075,SC-Orangeburg County,"9,918"
45077,SC-Pickens County,"12,961"
45079,SC-Richland County,"31,546"
45081,SC-Saluda County,"1,258"
45083,SC-Spartanburg County,"25,112"
45085,SC-Sumter County,"11,671"
45087,SC-Union County,"3,184"
45089,SC-Williamsburg County,"4,698"
45091,SC-York County,"22,321"
46003,SD-Aurora County,392
46005,SD-Beadle County,"2,244"
46007,SD-Bennett County,339
46009,SD-Bon Homme County,"1,319"
46011,SD-Brookings County,"2,553"
46013,SD-Brown County,"5,065"
46015,SD-Brule County,705
46017,SD-Buffalo County,91
46019,SD-Butte County,"1,220"
46021,SD-Campbell County,179
46023,SD-Charles Mix County,"1,377"
46025,SD-Clark County,499
46027,SD-Clay County,"1,045"
46029,SD-Codington County,"2,684"
46031,SD-Corson County,325
46033,SD-Custer County,"1,466"
46035,SD-Davison County,"2,804"
46037,SD-Day County,994
46039,SD-Deuel County,737
46041,SD-Dewey County,540
46043,SD-Douglas County,563
46045,SD-Edmunds County,637
46047,SD-Fall River County,"1,523"
46049,SD-Faulk County,417
46051,SD-Grant County,"1,124"
46053,SD-Gregory County,779
46055,SD-Haakon County,366
46057,SD-Hamlin County,474
46059,SD-Hand County,663
46061,SD-Hanson County,"1,123"
